symbol,rs_21,rs_63,rs_126,rs_189,rs_252,rs_126_skip21,burst_share,dist_20d_high,high_52w,vol_63,rs_126_per_vol,above_ma200,deliv_trend,turnover_trend,sector_rs_126,rs_126_vs_sector,adx,di_gap,rsi,fwd_rs,composite,date,sector,period,burst,strong_trend,overbought,near_high
RRKABEL,2.7691186362028164,37.430833284651264,-7.711489731791299,-8.379848127902111,-25.199186674726338,-10.086842731332968,-13.214294851931136,-6.0896551724138215,0.7360540540540541,44.383118403784316,-256.828462294472,1.9503421647995012,-1.8381746031746076,0.8248207163130411,-0.9164261459615776,-6.795063585829722,50.123437654813564,10.630559034721642,60.65459372289159,-9.868977009756208,0.46454906409529206,2025-06-13,Capital Goods,OOS 2024-26,False,True,False,False
RTNPOWER,32.12438054019926,30.036281850464896,-0.4785639591320501,-4.800692258247475,-27.35850188906469,-24.03360071073003,76.43521036450835,-13.08121512709237,0.7109533468559842,65.91982428165907,-12.926249647696606,12.26373168807977,-9.565714285714279,3.573714311838958,-3.6126827716946233,3.134118812562573,29.81754966909485,23.484709546703073,69.46551460747341,-14.506819045970609,0.515173000567215,2025-06-13,Power,OOS 2024-26,True,True,False,False
SHREECEM,-6.215802287054828,-6.833680017687072,10.937190370357609,17.309395343968937,8.298769705221476,18.041196375861613,,-7.236842105263131,0.9276315789473687,19.827992594100046,772.1048269630896,8.349382959229157,7.379126984126991,0.9511130834866302,1.6519174209190801,9.285272949438529,19.499551413457315,-8.81890326133471,41.32006797070874,-1.3413743996627314,0.8465683494044243,2025-06-13,Cement,OOS 2024-26,False,False,False,False
SIEMENS,7.8084764565838904,1.8070517230761807,-25.85052422423001,-10.362151637991312,-22.159508775435597,-30.90996766128724,-34.79049869064057,-4.370783220885888,0.7026377908160149,30.814263411884767,-1070.2461891182581,-7.517354276212929,-3.1659523809523833,0.7559956662200059,-0.9164261459615776,-24.934098078268434,28.06713717099228,-3.061451586180503,54.70138373845798,-3.0191983813635748,0.20036868973340896,2025-06-13,Capital Goods,OOS 2024-26,False,False,False,False
SJVN,-0.41348766263085146,1.7186471042588192,-15.786201119345389,-19.4593620975867,-31.419119311886924,-15.366419573888734,103.30269047947536,-8.418604651162799,0.6166614469151267,39.46880707937972,-619.5832526415379,-7.0022708637972775,4.000079365079369,1.1899875794511787,-3.6126827716946233,-12.173518347650766,13.20387980277467,-5.031376273371208,47.22041153225821,-6.725075052589691,0.17697107203630175,2025-06-13,Power,OOS 2024-26,True,False,False,False
STARCEMENT,-6.39958326530653,-9.180650976698978,11.79913379095694,2.802192660739422,-7.3336724488051726,19.183125958813484,,-10.555069018724783,0.867286696320259,24.214857012336406,481.6895008307164,1.1557592589142685,8.273095238095237,0.30822933661690005,1.6519174209190801,10.14721637003786,11.350719696680013,-10.680734290213147,42.917345883503906,25.648230675187577,0.7847419171866137,2025-06-13,Cement,OOS 2024-26,False,False,False,False
SUPREMEIND,18.89626024652815,18.014838047228654,-9.869705946327723,-16.716534657589953,-29.579613686339247,-23.73271445549231,24.720304036255683,-1.867978161801176,0.6733436532507739,33.86729472470651,-402.5266615975216,1.2231577585416264,3.6149206349206437,1.5580805310641905,-0.9164261459615776,-8.953279800366145,35.04513181216871,9.911168304045784,68.0706136187966,2.964733747805681,0.3379183210436756,2025-06-13,Capital Goods,OOS 2024-26,False,True,False,True
SUZLON,5.218255106453351,8.556575016566814,-0.9818296112617642,-10.391366285745928,24.47204809980188,-5.752518859331102,-115.70515791486274,-12.880215343203204,0.7523245002324495,46.463850644500646,-33.604685709398964,2.1869232942929084,-6.0951587301587296,2.004817612374157,-0.9164261459615776,-0.06540346530018656,24.470800522068057,3.2994854169215095,51.85807462356663,-13.012033176960946,0.5703346568349404,2025-06-13,Capital Goods,OOS 2024-26,False,False,False,False
TATAPOWER,-0.7036312320540139,-0.32810620863146234,-6.978661383038709,-2.406239365006113,-15.69717096057105,-6.302786169955466,,-4.7024952015355055,0.8026674749924229,29.22781725858044,-375.4522835688252,-0.7088120929266473,1.6618253968253924,0.8781708742889531,-3.6126827716946233,-3.3659786113440857,11.106866071054482,-2.6599522246525957,50.30047888287671,-3.9968548601506892,0.5618264322178106,2025-06-13,Power,OOS 2024-26,False,False,False,False
TDPOWERSYS,3.5394435654950707,31.97577256593305,12.093655077560861,26.384228814709854,46.43598495150931,8.297642014611494,-9.865132998911724,-3.878247676844304,0.961217523231557,54.15514687526348,360.33025096405476,22.38252961320386,4.492142857142845,2.0087989033136693,-0.9164261459615776,13.010081223522437,23.25208047965675,7.429811265983528,58.60422204853827,7.5988496973809605,0.9003119682359615,2025-06-13,Capital Goods,OOS 2024-26,False,False,False,False
THERMAX,3.012737157223855,-6.480699233083653,-21.773921751141966,-15.33921816911622,-37.303799954969065,-23.876342502809155,,-2.9809557638186823,0.6080189042714405,42.14311762221472,-761.8408384169435,-12.883477050366732,10.013809523809527,0.9270168961871448,-0.9164261459615776,-20.85749560518039,13.955720506843814,3.2841258257100847,56.93656920029189,-7.97938362606081,0.11273397617697108,2025-06-13,Capital Goods,OOS 2024-26,False,False,False,False
TIMKEN,11.380029982628415,15.310262410430875,1.916167289831483,-7.930584589942802,-25.258010973220514,-8.228300276908584,36.60536959985453,-4.421307645718597,0.687851553581435,44.756311532275284,77.1455402926,6.652034462381096,2.011587301587305,1.3017965623689396,-0.9164261459615776,2.8325934357930604,43.4888238064646,7.804418303308456,64.9096813227962,-9.933479123779998,0.495745887691435,2025-06-13,Capital Goods,OOS 2024-26,False,True,False,False
TITAGARH,10.584272267634432,13.752208277453338,-25.246962521003912,-32.04578837333345,-30.87929414121009,-32.03652671527828,2.588290994306206,-7.7487555806434845,0.4738395845963262,50.78058467201878,-792.4071020562753,-11.97764113592269,0.5738888888888845,1.962970951381352,-0.9164261459615776,-24.330536375042335,27.659715792625235,3.2395967026728947,52.78636395845638,1.9473488529859528,0.03545093590470788,2025-06-13,Capital Goods,OOS 2024-26,False,True,False,False
TORNTPOWER,-1.8203932357735875,-8.272562745268575,-11.210234675288111,-12.816425163191758,-10.854867413467606,-9.555641454242691,,-3.9206359991846407,0.6941580756013747,34.68010117859359,-450.7965798245509,-9.318952627489773,2.739999999999995,1.069663541143807,-3.6126827716946233,-7.597551903593488,16.713606625261317,-1.2790868854650306,47.586374956500286,-11.579519794749505,0.3390527509926262,2025-06-13,Power,OOS 2024-26,False,False,False,False
TRITURBINE,-2.9290144991261258,-6.9279204603082345,-23.85883978331289,-17.063845992798065,2.992039493388665,-21.5152644347963,,-5.262742622692118,0.6783615819209039,49.41136030644566,-675.8014239668347,-7.691964695847453,11.473730158730156,0.6858162141824979,-0.9164261459615776,-22.942413637351315,27.717313789563036,12.035133237936977,57.265816863549695,-12.68338200431156,0.18703913783323878,2025-06-13,Capital Goods,OOS 2024-26,False,True,False,False
ULTRACEMCO,-6.148257659832845,-6.333941603218962,-2.6894827354520867,0.18370032951754434,2.024319940137964,3.5182245145269464,,-6.396464014677661,0.9096361131372077,20.780641708668863,-173.98004147346452,-1.0551850953000041,0.8392857142857153,0.7532122813519366,1.6519174209190801,-4.341400156371167,14.766343547434087,-7.766573529535961,42.75214825565954,8.97020644352966,0.7117129892229155,2025-06-13,Cement,OOS 2024-26,False,False,False,False
USHAMART,-1.9102904245593355,-17.73592977709628,-23.41437974668944,-12.837244542342152,-20.57374715360758,-21.85205851557682,,-9.56022944550673,0.6817073170731717,36.359037045770705,-962.0156675577266,-11.454215824768866,8.958730158730155,1.1974104366897909,-0.9164261459615776,-22.497953600727865,9.479983674879596,-0.7014940317288669,46.31271804657078,24.71538263185924,0.19895065229722064,2025-06-13,Capital Goods,OOS 2024-26,False,False,False,False
VOLTAMP,4.242191546923357,18.932921071880603,-20.620685274706887,-33.706836177285204,-24.631494517520693,-23.64239862008446,28.72210196118914,-5.998928762720935,0.5929054054054056,50.5096513773359,-603.6300413300414,-8.575886585339843,3.3123809523809484,1.0249191802241047,-0.9164261459615776,-19.704259128745306,28.658956062952445,1.6573179194187837,57.277272141247586,-18.16313420014598,0.10635280771412364,2025-06-13,Capital Goods,OOS 2024-26,False,True,False,False
WAAREEENER,-2.000883615924398,18.914895746394688,-8.134910004941432,,,-6.272365953173176,-29.783960820640676,-8.288961038961062,,54.39695018715113,-250.8959631919547,,4.152460317460314,1.187889879931155,-0.9164261459615776,-7.218483858979854,21.710548266508766,4.028427816368104,51.41507717923666,27.417853297505278,,2025-06-13,Capital Goods,OOS 2024-26,False,False,False,False
WELCORP,14.607840186101505,1.1400954997348167,15.409288635050423,35.54101335149738,63.957505045647125,0.9824916465337119,-321.83374670331347,-8.90342052313885,0.9109657947686115,43.41779474857652,556.129796808818,17.905603250574732,-2.507380952380956,2.5091106815925945,-0.9164261459615776,16.325714781012,39.65325517031763,11.771144231801419,57.31924917984276,-4.083790021409284,0.8634429948950653,2025-06-13,Capital Goods,OOS 2024-26,False,True,False,False
ABB,-7.618004037655679,-2.5142996269356788,-18.606680619041583,-31.998125504286733,-35.31040172534781,-11.35707798693778,,-8.54251012145748,0.6316690155023155,23.042018639218842,-865.5925725344715,-11.141691201367465,4.9501587301587335,0.5293553826735986,-0.08311940374800542,-18.523561215293576,14.005643737915639,-14.645725705684486,33.12296439700472,-8.812997196259653,0.11224207173521673,2025-07-14,Capital Goods,OOS 2024-26,False,False,False,False
ACC,5.374877508033649,-13.784452741465502,-5.51879842179539,-14.235969008073134,-27.404938867748562,-10.36393694745098,,-2.508872239747628,0.7207433725061494,20.810516341220513,-402.24690863911627,-3.152145731562661,4.486349206349203,1.1242540959569425,3.025873619857447,-8.544672041652838,29.9353296007237,21.2649129734125,63.9538242742874,-5.298198511429819,0.38131837695610027,2025-07-14,Cement,OOS 2024-26,False,True,False,False
ACMESOLAR,17.111615798385472,35.569407880417224,16.68843213214455,,,-0.9173091812526124,51.356066315474195,-4.1027834441008215,,40.90831702727581,502.49154243230964,,-9.015317460317469,1.9199227862330428,8.229445543842273,8.458986588302276,36.379995164100144,33.58620613147805,77.48961761666621,-2.60984899265132,,2025-07-14,Power,OOS 2024-26,True,True,True,False
ADANIENSOL,0.5061142096945304,-8.091492092022623,11.43914909385324,-9.22342674607507,-13.300529417680929,10.671608740987715,,-2.996584774705291,0.6531899109792285,33.882227278181645,434.823786751336,4.080105628600106,12.356825396825393,0.9755750564564825,8.229445543842273,3.209703550010967,16.090714666982127,3.992566627679757,52.646224595485165,6.583972562411489,0.42916493560448693,2025-07-14,Power,OOS 2024-26,False,False,False,False
ADANIGREEN,1.919931415794096,2.4815142488012754,-0.7965819601480462,-41.277731363580514,-42.63522944551045,-2.6923353560897256,53.75832824816062,-2.0059222466329296,0.49062649450023904,37.55917645418441,-27.814625876898294,-9.068468101947191,2.0382539682539687,0.5744178361976464,8.229445543842273,-9.026027503990319,12.60114027118888,6.191778700851334,59.3898738963706,1.5402688829397104,0.25315053316715136,2025-07-14,Power,OOS 2024-26,True,False,False,False
ADANIPOWER,5.011318108666862,5.299635857150653,16.6976619937413,-2.6707742105159027,-16.96614052539146,10.762329087801636,101.28877587266886,-1.685483870967741,0.8096028689068933,34.805917801894985,598.4101990849587,11.708909910351494,4.312063492063498,0.9942250694134789,8.229445543842273,8.468216449899025,28.146813896544447,21.585395137704314,67.94015517638171,27.597218992004656,0.6969256335687578,2025-07-14,Power,OOS 2024-26,True,True,False,True
AIAENG,-4.4940446376043,-6.610046534375225,-8.16156559002621,-17.290867149261825,-25.04662146889921,-3.590499688082205,,-5.094350314501062,0.6766937039768075,20.52687852735383,-575.9066168890886,-3.9006989190048524,2.7019841269841365,1.3884955225650657,-0.08311940374800542,-8.078446186278205,20.448428380446945,1.8981146701952234,48.632757195903466,-3.076099234409113,0.2874255643262706,2025-07-14,Capital Goods,OOS 2024-26,False,False,False,False
AMBUJACEM,7.024715985573993,-4.7533235864760215,6.6295013735868435,-1.696707422925392,-13.960071675633845,-0.6150991378762294,,-1.927710843373498,0.8491366906474811,20.993238155364594,418.198646464179,8.079746241978402,2.0993650793650858,0.9596003726814161,3.025873619857447,3.6036277537293966,24.402864514583577,8.05455948498675,63.775110465135626,-3.962583830940458,0.6298989059687023,2025-07-14,Cement,OOS 2024-26,False,False,False,True
APARINDS,8.886610134577433,61.41585108509506,-22.640466156358443,-11.677511797281992,-2.1313979191428967,-28.806995110428346,2.3951881867292837,-3.180760279286232,0.7416022207319253,48.370001764727306,-637.7703695794517,7.342742452248441,-0.13523809523809405,0.7632715397648999,-0.08311940374800542,-22.557346752610435,38.29999121686351,10.259736879515518,60.33721618228781,-2.107958377177055,0.23355490929234177,2025-07-14,Capital Goods,OOS 2024-26,False,True,False,False
APLAPOLLO,-10.073970425697553,-0.7741934766884118,3.410699930791905,11.419967018332422,7.847164087819203,15.136087058019054,,-9.414472275743947,0.8742252066115705,20.823141897476017,172.825251277207,6.896852274550391,6.213412698412689,1.2529046381071849,-0.08311940374800542,3.4938193345399107,22.737073996783913,-12.121632838507036,35.01617030901859,2.456508728833595,0.6433319484835895,2025-07-14,Capital Goods,OOS 2024-26,False,False,False,False
ASHOKLEY,5.971288811550024,9.001600479374794,12.25389087893991,15.265066296463282,9.75910247276326,5.615675830689049,23.52703769360768,-0.4133858267716617,0.9557906669185728,23.448919090646868,619.8867711199678,13.1811394895462,10.510873015873017,0.7502236869138671,-0.08311940374800542,12.337010282687915,23.107017802183922,10.376964269178766,65.33699453684447,7.600909672148671,0.8023819415593408,2025-07-14,Capital Goods,OOS 2024-26,False,False,False,True
ASTRAL,-3.924782759441403,7.387996335065816,-9.32777049573248,-20.157030148476906,-37.03581246210471,-5.3661870283402635,7.060816537134522,-6.028034445911167,0.6310146885024479,30.294735247041555,-498.506841311257,-3.80264291782354,1.2261904761904674,1.2255330838796896,-0.08311940374800542,-9.244651091984474,13.625993268364303,-5.500659924587421,50.666196354804384,-4.5740955009229705,0.20966625121174354,2025-07-14,Capital Goods,OOS 2024-26,False,False,False,False
ASTRAMICRO,-14.74547983570622,25.206860337878023,21.073199872612,19.72011208389951,5.545251843656951,41.82542048242226,-11.452396780931359,-14.143856316380255,0.8314240321097083,47.19034060645467,737.9145169771415,20.334729755161195,-2.0338095238095235,1.0970751777199104,-0.08311940374800542,21.15631927636001,21.88118357070317,-12.623341604313724,38.60089306291579,10.141019450285615,0.7500346212435951,2025-07-14,Capital Goods,OOS 2024-26,False,False,False,False
BDL,-5.753430994780128,25.340190915606307,45.87123650846925,58.06204792012487,7.448852945508078,54.00642259551434,-19.038120390469736,-9.406506083933463,0.8700276638366875,43.97013326708989,1436.648047456719,34.97404629859151,-0.9404761904761934,1.2103526058067569,-0.08311940374800542,45.95435591221725,19.49681505888747,-9.752364795293573,41.72363360289282,-17.845395279674804,0.8442044038221853,2025-07-14,Capital Goods,OOS 2024-26,False,False,False,False
BEL,1.5644920472237533,30.594936337004608,39.09125820895645,45.45921026077803,20.606917905779596,36.260750457554614,-6.746708324083565,-6.582568807339417,0.9341743119266058,26.96580349463929,1816.0728443156345,30.920449835336996,5.057222222222222,1.3874777337807798,-0.08311940374800542,39.174377612704454,29.931335071323332,1.213820758503136,50.60196783300757,-0.6667720469347826,0.9167705303974518,2025-07-14,Capital Goods,OOS 2024-26,False,True,False,False
BEML,5.032390515091945,39.0921621843892,15.619806951011729,29.670018883286854,-8.59136445083718,9.730391824480055,11.228663472939704,-5.741774021498314,0.8821332923773968,50.59003083201562,446.34222382452674,25.252205028556183,-2.5811111111111096,1.8874962020030144,-0.08311940374800542,15.702926354759732,28.216741539932183,5.954761408388681,57.87069947399381,-4.597680468726706,0.7878410192494114,2025-07-14,Capital Goods,OOS 2024-26,False,True,False,False
BHARATFORG,-9.419276143051402,8.323278296528436,-7.21759754486635,-18.718513936748316,-28.652591748746413,2.7820834649693316,-75.34415858041162,-9.51276102088171,0.68258807588076,31.632596820937014,-323.09967862524377,-3.5175205678659505,-2.1849206349206227,0.8656224106563263,-0.08311940374800542,-7.134478141118344,17.91406555635305,-15.44009278887117,35.21624416626247,1.6859828966029666,0.3224622628444814,2025-07-14,Capital Goods,OOS 2024-26,False,False,False,False
BHEL,-0.2599759511366262,8.521271402729202,13.207762712350668,-1.39842265486112,-22.944614683150853,13.278863037275478,-24.129049473649044,-5.4208011760382036,0.7686678614097971,32.05587377189923,536.861452929499,10.781752844122995,4.291666666666671,0.6280131715743092,-0.08311940374800542,13.290882116098674,15.944723085935022,2.8183682853093828,50.43305455509673,-9.14315251565958,0.6090569173244703,2025-07-14,Capital Goods,OOS 2024-26,False,False,False,False
BIRLACORPN,-0.7560400683338964,11.111638922785527,5.605811502650604,11.439515027509472,-14.063674345458066,6.327884665835293,30.24565951993671,-3.527920568974008,0.8499022922547208,46.40866944035097,209.9612226935748,14.758726060868966,-2.5930952380952377,0.8352189331910612,3.025873619857447,2.579937882793157,22.6303082265196,8.803137252420115,55.79543824153061,-14.06956702400458,0.6301758759174629,2025-07-14,Cement,OOS 2024-26,False,False,False,False
CARBORUNIV,2.749222316737665,-8.334510848237597,-27.07563480574795,-30.142535455315755,-42.493676782710345,-28.64094622903748,,-1.6143408933346204,0.5609260304912479,25.096836009799016,-1363.6792457539689,-13.847885667627935,1.7078571428571507,0.8991075852580207,-0.08311940374800542,-26.992515401999945,16.258659678368552,-2.010428749966559,55.56515643684512,-7.441380114489449,0.041060794903752945,2025-07-14,Capital Goods,OOS 2024-26,False,False,False,True
CESC,7.719661878453565,4.839454594261183,0.2655929745890795,-2.808270183572825,-2.0756126959692978,-7.083662986438533,127.06018104894284,-1.4664842681258672,0.8474281142642014,32.10033727198408,11.987947984766343,8.345138864027701,-1.3595238095238145,0.8767885132600568,8.229445543842273,-7.963852569253193,27.492173937123088,8.367563400476381,61.80450909433584,-6.483220027560909,0.5721506716521257,2025-07-14,Power,OOS 2024-26,True,True,False,True
CGPOWER,-1.371904506736099,5.572243336158511,-6.220510573761429,-14.786258836002997,-12.000559313221792,-4.776636551219404,4.079035374250351,-3.3376307119323934,0.7714645021150105,30.39952114461987,-233.17511015742795,-0.7410954002662229,0.8005555555555617,0.824894034730127,-0.08311940374800542,-6.137391170013423,8.337567582659277,-0.8486167022778393,49.41177352523455,11.080137240897814,0.46593269630245115,2025-07-14,Capital Goods,OOS 2024-26,False,False,False,False
COCHINSHIP,-12.52849430071331,25.355746284786164,25.10167008050379,17.789057127409023,-31.92137896599724,42.71948477214467,-21.00921769723733,-15.329236172080806,0.6568922945934456,60.846285005761814,737.358546482705,20.68469543429492,-6.086746031746031,0.9393231365926932,-0.08311940374800542,25.184789484251795,15.646924040088653,-9.764559561281104,39.50623402430011,-6.945063153362985,0.5506855006231823,2025-07-14,Capital Goods,OOS 2024-26,False,False,False,False
CUMMINSIND,4.700520348835746,12.864275202205055,7.633621978548644,-5.095593531692588,-12.638949907034869,2.5829766116481245,38.589338656348815,-1.2664611936116454,0.8686156576612105,28.429920714513628,360.76754732226675,10.45721506948869,5.779285714285706,0.9623609991902209,-0.08311940374800542,7.716741382296649,35.13668771146689,19.149049128304075,69.36825164962391,12.494953361461613,0.6715136407699764,2025-07-14,Capital Goods,OOS 2024-26,False,True,False,True
DALBHARAT,1.5821377048852225,6.861304932851864,14.070406581098238,18.52574594817301,14.560465965339219,12.024847444737595,-13.003161551150274,-3.8262806236079916,0.9617371937639201,25.45950043277296,863.68432594912,14.529068759744623,4.600952380952386,0.9718045893913594,3.025873619857447,11.04453296124079,24.252723993814588,5.736512103812309,54.76398756705256,3.0326829334830774,0.8489128929511147,2025-07-14,Cement,OOS 2024-26,False,False,False,False
DATAPATTNS,-6.414814052758111,57.88391013151924,18.170388093856094,20.607324731499922,-13.49542649397324,26.04816557516707,-0.009085786399613282,-8.099518459069067,0.8209635790077411,62.759838231172374,464.4660642135643,24.036428849659153,6.322777777777773,0.4616527526834047,-0.08311940374800542,18.253507497604097,18.392724913878933,-4.208582656646527,47.33139195474875,-3.0861819342815178,0.7264921755989475,2025-07-14,Capital Goods,OOS 2024-26,False,False,False,False
ELGIEQUIP,1.2803661624179563,18.59583815331247,-7.834393096409675,-16.675846354365277,-24.762343395980047,-8.894378406142112,23.255860291270515,-2.702464788732395,0.7339796799256261,35.21418622086003,-278.1408111136077,1.4639896011574338,2.5646825396825363,1.3848369179849904,-0.08311940374800542,-7.75127369266167,40.662012224942124,11.697351443205772,63.419422913298085,-15.703662467260504,0.3649079074920371,2025-07-14,Capital Goods,OOS 2024-26,False,True,False,False
ESCORTS,2.528571836718907,-9.605117317993805,-9.420170737100786,-18.068728763549867,-22.619066871058756,-11.552069934232057,,-4.719652082542813,0.7385520361990962,30.322895046173798,-457.4900246070621,-4.017552285867887,3.010476190476197,0.8861393483866464,-0.08311940374800542,-9.33705133335278,16.224829234745,-10.449745206140605,44.05119946216115,11.239617570340698,0.33644924525688963,2025-07-14,Capital Goods,OOS 2024-26,False,False,False,False
FINCABLES,-2.6756951426190168,-3.7232374666228862,-18.16723967564031,-25.346959461742603,-41.66235961581671,-15.52961926480837,,-4.90549054905488,0.5676716417910442,25.1809850658761,-657.0847462223973,-8.892808319178425,11.301111111111112,0.36698992367418043,-0.08311940374800542,-18.084120271892306,12.785143591158159,-0.8732322564330168,46.37677520348334,-16.837656198155027,0.08184461985874533,2025-07-14,Capital Goods,OOS 2024-26,False,False,False,False
FINPIPE,-9.780060523085087,6.830230934703474,-14.917744917813259,-27.234535885388656,-36.29507578052503,-5.171130774441924,-68.9984154914138,-13.903361344537812,0.6128607746373556,37.110900704455794,-632.1607981177286,-8.906439386951181,-2.630317460317464,0.897647920150579,-0.08311940374800542,-14.834625514065253,19.348795165429475,-6.643913153916689,40.404679874027714,-6.544885189323502,0.13412269768730092,2025-07-14,Capital Goods,OOS 2024-26,False,False,False,False
GMRP&UI,4.642576756586014,-14.801071668621123,-12.276092779589632,-15.434281892198642,19.133748174320452,-16.070950133384375,,-6.288065843621393,0.6727326440177251,49.50836747670023,-374.17141632041427,-1.5988671684093125,1.7930952380952334,1.0866217243792078,8.229445543842273,-20.505538323431903,16.0020120444313,-0.23784956551338254,50.6751937682715,-2.8187249731315145,0.235147486497715,2025-07-14,Power,OOS 2024-26,False,False,False,False
GRASIM,2.76867276676358,-7.295185005956917,9.789577344553946,3.75901175447787,-0.22949442828865685,6.613528419718517,,-3.853591160221015,0.9614640883977899,22.148220316923812,670.992550888288,7.066045626692907,5.09968253968254,1.2411263483844917,3.025873619857447,6.763703724696499,28.903716682530945,5.164468431250873,53.56618634991001,0.2274087230406896,0.7969117850713197,2025-07-14,Cement,OOS 2024-26,False,True,False,False
GRSE,-14.800755860556103,52.93558115069814,68.08742331809219,64.33807971484448,3.777130430130793,95.98352861521813,-19.225359939965163,-24.57042731177934,0.7542957268822066,71.6237798986002,1545.3825017886343,41.454128834820025,6.175396825396827,1.108928001988543,-0.08311940374800542,68.1705427218402,20.89817527636702,-11.173848630071475,39.03128027350359,-3.4577328533565432,0.7228915662650602,2025-07-14,Capital Goods,OOS 2024-26,False,False,False,False
GVT&D,-3.3216650891656485,59.132653760414215,9.146357528957694,31.972022167721203,37.103692763535264,12.797564848068044,-3.158121102718859,-8.551999999999992,0.9144800000000001,41.181458270676465,309.7595602440092,25.640063913653364,-2.4407634789452857,1.0071868978861611,-0.08311940374800542,9.2294769327057,35.5191266437081,3.49695959621641,48.23913024998018,30.89232173156923,0.7552970502700457,2025-07-14,Capital Goods,OOS 2024-26,False,True,False,False
HAL,-4.540230165408654,6.6493482725699105,13.526168143968565,12.621665442231278,-12.84287678629652,18.765399560023322,24.68721467495179,-4.800685812258953,0.8756630824372764,29.9635111982336,554.0335982685317,13.748846495161127,5.4225396825396786,0.7120936738815459,-0.08311940374800542,13.60928754771657,15.609658204463544,-7.276117490044097,47.33774402954231,-2.31666035732202,0.7470571942944191,2025-07-14,Capital Goods,OOS 2024-26,False,False,False,False
HBLENGINE,-0.0026710783619599,7.405182833573187,-4.885830203541941,,,-4.798787163294582,33.221429220090805,-7.695267410542517,,42.50132288083635,-141.56082219337682,,-0.3703174603174624,1.075387604456184,-0.08311940374800542,-4.802710799793935,32.001691385048595,10.424210884138727,49.06691158815361,53.55002812360868,,2025-07-14,Capital Goods,OOS 2024-26,False,True,False,False
HONAUT,4.62902882738816,6.91069414218759,-9.514504395056179,-16.702101080206376,-29.617531486791403,-13.463988331153853,63.00289300967066,-2.1592279855247365,0.7053043478260866,24.862218798660123,-565.355535141915,2.1466082650685836,4.723253968253978,0.9787950664878029,-0.08311940374800542,-9.431384991308173,30.150135665793982,12.878614404446527,61.97193046281314,-10.473467467396357,0.294557540506855,2025-07-14,Capital Goods,OOS 2024-26,True,True,False,False
INDIACEM,2.0851496911690415,10.896623210521806,-13.929333479094819,-3.2703539824271877,21.598057865307887,-15.499992839498766,14.502212919381119,-1.7613636363636331,0.8981818181818189,37.557988328406616,-493.75218060462095,5.8422925354861155,0.23674603174603703,0.872711239545959,3.025873619857447,-16.955207098952265,16.50537044844748,4.73906973565613,57.669870163832414,11.857845555732116,0.5308821492868024,2025-07-14,Cement,OOS 2024-26,False,False,False,True
INOXWIND,0.6128702680604281,4.148121695016571,2.652854280165684,-19.701254788230894,9.982951453259137,1.9693815195557907,48.09061501511201,-2.4585635359115843,0.6741122565864842,39.95666299635958,73.68424062445074,-2.9686749027419523,5.903095238095233,0.5412265007140084,-0.08311940374800542,2.7359736839136897,10.065984784070272,0.32289339360366753,50.05137139578769,-16.087913391010623,0.390596870239579,2025-07-14,Capital Goods,OOS 2024-26,False,False,False,False
JKCEMENT,5.277886200798254,19.010253493019814,31.660582651149994,51.5856602122443,52.037776576995356,24.456030275230045,37.69838222234239,-1.273788763363426,0.9872621123663657,25.97869570099716,1832.060524161248,33.8458626276418,1.4858730158730182,1.3928327599720651,3.025873619857447,28.634709031292548,49.48172068217569,25.252154107687744,71.27228673198292,3.8309502201774426,0.9594931449937681,2025-07-14,Cement,OOS 2024-26,False,True,True,True
JKLAKSHMI,15.058230958516393,10.85902929644529,15.256984944094775,21.38447848593844,9.957967132348866,-0.332489505097211,86.09032812566568,-3.4475906607054463,0.9655240933929455,31.64687279261389,741.9758682153051,20.588897706043685,8.973095238095233,2.235477214245542,3.025873619857447,12.231111324237329,38.288266907231716,25.61357227686853,73.2378089319092,-14.549136128217988,0.8606841157734386,2025-07-14,Cement,OOS 2024-26,True,True,True,False
JPPOWER,52.3443052813942,75.3463358557876,55.684268812921346,24.276804338523604,40.18663850444002,0.8428962785385963,66.49637708845583,-1.6967509025270666,0.9830324909747293,60.56836498549541,1619.7843680321869,62.79167090136249,-6.815714285714286,3.8293405695439056,8.229445543842273,47.45482326907907,54.678309752440846,45.12195800866736,89.80828169011946,-33.54378636666825,0.9764575543553524,2025-07-14,Power,OOS 2024-26,True,True,True,True
JSWENERGY,2.907380622899769,-4.917809998923417,-10.595164776388888,-26.107555788189707,-27.672974220317837,-13.00890613708361,,-1.1367871785315065,0.6590880854764567,32.1436988538036,-397.07595479058307,-6.969811221492527,1.0180952380952348,0.8787597324342725,8.229445543842273,-18.824610320231162,12.36095485595001,8.067417940609397,59.248358125496146,2.5249623072281513,0.23487051654895447,2025-07-14,Power,OOS 2024-26,False,False,False,True
JYOTICNC,-11.620073342006298,-10.725334080956749,-27.42754460406894,-6.975223271389286,-15.477485250794299,-17.03418076219928,,-10.583115752828565,0.6829754703184204,37.96889486342403,-790.4946564100235,-9.409779229321803,11.720555555555556,1.7051527442864476,-0.08311940374800542,-27.344425200320938,34.50679053748451,-16.82005383274865,36.11574788986862,-11.640095137632912,0.16181969256335688,2025-07-14,Capital Goods,OOS 2024-26,False,False,False,False
